アウンの呼吸。,阿吽,0.536014
ショウキのような薄い霧。,瘴気,0.536252
オエツがもれる。,嗚咽,0.537196
ショクタク尋問を行う。,嘱託,0.537879
おにぎりをホオバる。,頬張る,0.537893
オクせず話す。,臆せず,0.538014
インセキが落ちる。,隕石,0.538174
人口にカイシャする。,膾炙,0.538658
ソウウツ病。,躁鬱,0.538834
ワキアイアイ。,和気藹々,0.539011
私のキョウジが許さない。,矜持,0.539554
ギシ倭人伝。,魏志,0.539758
孔子ビョウ。,廟,0.540123
暴漢をネじ伏せる。,捩じ,0.540774
ゲンカイナダを見渡す。,玄界灘,0.541014
ムチモウマイ。,無知蒙昧,0.541285
テハズを整える。,手筈,0.5418
マムシの毒。,蝮,0.541979
イカリを下す。,錨、碇,0.54303
武士のホウロク。,俸禄,0.544554
事件の核心をエグる。,抉る,0.545028
インペイ工作。,隠蔽,0.545792
セッサタクマする。,切磋琢磨,0.545924
ミナトガワの戦い。,湊川,0.545986
ゲキを飛ばす。,檄,0.546516
セイレン潔白。,清廉,0.548193
チョウホウ活動。,諜報,0.548903
男ミョウリ。,冥利,0.551023
新しいカバンを買う。,鞄,0.555828
彼女とドウキンする。,同衾,0.556038
ショウスイしきった顔。,憔悴,0.55611
きなこをマブす。,塗す,0.556514
息切れやドウキの症状がある。,動悸,0.556574
悪ジュンカンを絶つ。,循環,0.55852
コウモリも鳥のうち。,蝙蝠,0.558741
七夕にチナんだお話。,因んだ,0.559899
契約書にカシがある。,瑕疵,0.562572
罪をアガナう。,贖う,0.563291
スり鉢を使う。,擂,0.563357
コンニャクを食べる。,蒟蒻,0.563447
キョウエンを催す。,饗宴,0.564742
馬具のアブミ。,鐙,0.565207
船がエイコウされて行く。,曳航,0.565461
転んでクルブシを強く打った。,踝,0.566216
型にハめる。,嵌める,0.566379
マンジュウを食べる。,饅頭,0.56674
雨水をロカする。,濾過,0.567106
がんにリカンする。,罹患,0.56955
ボン語を話す。,梵,0.570495
シンキュウ師の資格をとる。,鍼灸,0.571454
直接じゃない方のチョクセツ。,直截,0.571462
イタチの最後っ屁。,鼬,0.574072
モヌケの殻。,蛻,0.575002
人目も気にせずドウコクする。,慟哭,0.575922
糸をヨる。,撚る,0.576328
機密情報がロウエイする。,漏洩,0.576718
魚のムナビレ。,胸鰭,0.578272
ゾウブツ罪。,贓物,0.57975
ウバ捨山。,姥,0.580563
チリメンのしわ。,縮緬,0.582501
事実をツマビらかにする。,詳らか,0.58258
センダンは双葉より芳し。,栴檀,0.582669
宝クジ。,籤,0.582909
ショウソウ感にかられる。,焦燥,0.582937
カンキツ類。,柑橘,0.583566
砂をフルイに掛ける。,篩,0.584124
カデンに履を納れず。,瓜田,0.585257
チマタで話題の映画を観る。,巷,0.585889
マッショウ神経。,末梢,0.586535
委員長にバッテキされる。,抜擢,0.586618
石上宅嗣が設立したウンテイ。,芸亭,0.586712
メノウ細工。,瑪瑙,0.586835
想像のハンチュウ。,範疇,0.587055
ギョウコウにめぐまれて難を逃れた。,僥倖,0.588184
顔が青ザめる。,褪める,0.588618
ケゲンな表情。,怪訝,0.588795
それを聞いてガクゼンとした。,愕然,0.588984
ハチュウ類。,爬虫,0.58975
コンロに火をつける。,焜炉,0.591601
ビョウブから虎を出す。,屏風,0.591844
取り締まりの目をカい潜る。,掻い,0.593446
植物のヒエ。,稗,0.593833
ハデシコの花。,瞿麦、撫子,0.595212
鳥のオウム。,鸚鵡,0.596359
両界マンダラ。,曼荼羅,0.596734
ジビインコウ科。,耳鼻咽喉,0.599389
ロバの家畜化。,驢馬,0.600198
スネをかじる。,脛,0.601115
仕事をコナす。,熟す,0.602372
レンガ造りの家。,煉瓦,0.602424
ブゼンとして立ち尽くす。,憮然,0.602511
チミモウリョウ。,魑魅魍魎,0.603365
カラタチの花。,枳殻、枳,0.606071
畑をスキで耕す。,鋤,0.606557
ノンキな性格。,?気、暢気,0.60727
フ菓子。,麩,0.609488
ゴイ力が無い。,語彙,0.61019
カイギャク小説。,諧謔,0.610452
弓月君はハタ氏の祖である。,秦,0.61198
スズキは出世魚である。,鱸,0.612025
キリギリスが鳴く。,螽斯,0.612171
ミロクボサツ。,弥勒菩薩,0.612481
皮をハぐ。,剥ぐ,0.612854
イゴをして遊ぶ。,囲碁,0.616275
馬がイナナく。,嘶く,0.616987
ハギは秋の七草のひとつである。,萩,0.617291
ホトンど雨が降らない。,殆ど,0.617651
シノギを削る。,鎬,0.617954
計画がトンザする。,頓挫,0.618422
カンニン袋の緒が切れる。,堪忍,0.618426
ジンマシンが出る。,蕁麻疹,0.618747
風船がスボむ。,窄む,0.621061
イビキをかく。,鼾,0.621087
ヤツれ果てた姿。,窶れ,0.621832
セイカンな顔つき。,精悍,0.622328
鬼のカクラン。,霍乱,0.622899
チョウセキ力。,潮汐,0.623978
ギョウチュウ検査。,蟯虫,0.624788
相手をリョウガする。,凌駕,0.625531
ヨウセツの天才画家。,夭折,0.628175
カンナンシンク。,艱難辛苦,0.632796
鳥のセキレイ。,鶺鴒,0.633658
駕籠をカく。,舁く,0.634019
茶碗蒸しにスが入る。,鬆,0.634592
落ち着いたタタズまい。,佇まい,0.635137
同郷のヨシミ。,誼,0.63708
メマイがする。,眩暈,0.638234
肺結核をワズラう。,患う,0.638706
風のウワサ。,噂,0.641248
現代文学ソウショ。,叢書,0.641352
王位をサンダツする。,簒奪,0.64147
コマ犬。,狛,0.641738
カビが生える。,黴,0.642286
イササか迫力に欠ける。,些か,0.647516
タモトを分かつ。,袂,0.647789
ショウユをかけて食べる。,醤油,0.647947
行方をクラます。,晦ます,0.647966
人気がチョウラクする。,凋落,0.649007
拍手カッサイを浴びる。,喝采,0.649017
ドウカツして寄付を強要する。,恫喝,0.64948
センモウの症状が出る。,譫妄,0.6498
花のガク。,萼,0.650021
敵対する部族にジュソをかける。,呪詛,0.651376
ヤッカンの内容を確認する。,約款,0.652724
天子の一人称はチンである。,朕,0.653393
髪をソる。,剃る,0.653448
１ソウの船。,艘,0.65441
デンプンを消化する。,澱粉,0.655638
うなぎのカバヤキ。,蒲焼,0.656642
ケラが喧しく鳴く。,螻蛄,0.657403
茶をイれる。,淹れる,0.657979
馬にマタがる。,跨がる,0.660051
脳シントウを起こす。,震盪,0.660938
ヒョウが降る。,雹,0.662267
レイキュウ車が通る。,霊柩,0.664046
春の七草に数えられるナズナ。,薺,0.664612
考えアグむ。,倦む,0.664631
十干のカノト。,辛,0.664925
あばたもエクボ。,靨,0.66587
モクズとなる。,藻屑,0.66588
ソジョウに載せる。,俎上,0.666088
妻がニンシンする。,妊娠,0.666342
余裕シャクシャク。,綽々,0.667358
南太平洋のトウショからなる国々。,島嶼,0.668008
三角形とクケイ。,矩形,0.668078
よくあるゴビュウ。,誤謬,0.669602
スルメイカを食べる。,鯣烏賊,0.669952
フクロウが鳴く。,梟,0.670961
サソリ座。,蠍,0.673005
生きる化石のカブトガニ。,?、兜蟹,0.673735
記憶をタドる。,辿る,0.674277
ウンチクを傾ける。,薀蓄,0.674455
ザリガニを釣る。,?蛄,0.676765
１ヘクトリットル。,竡,0.676779
ビワを弾く。,琵琶,0.677596
セキバクの思い。,寂寞,0.678891
クサビガタ文字。,楔形,0.679326
ワボクを結ぶ。,和睦,0.679938
トシャ物。,吐瀉,0.681289
長身ソウク。,痩躯,0.683226
ホウシュウを与える。,報酬,0.684201
ヨモギの葉。,蓬,0.684713
人の物をカスめる。,掠める,0.686083
人をカラカう。,揶揄う,0.687078
クモ膜下出血。,蜘蛛,0.688902
コーヒーを飲む。,珈琲,0.68904
田をクワで耕す。,鍬,0.689682
ボクネンジン。,朴念仁,0.690179
阿寒湖のマリモ。,毬藻,0.690458
手をカザす。,翳す,0.691601
トウテキ種目。,投擲,0.691976
家業をセガレに譲る。,倅,0.692589
キリンがくる。,麒麟,0.692726
頭をモタげる。,擡げる,0.693134
オイラン道中。,花魁,0.694642
コウゾの繊維。,楮,0.696509
アイキョウを振りまく。,愛嬌,0.697493
フンドシを締める。,褌,0.697738
イソにいる魚。,磯,0.699666
テンサイを食べる。,甜菜,0.699912
シモン機関。,諮問,0.700671
うんとウナズく。,頷く,0.70077
カマドの神。,竈,0.701379
キツツキを観察する。,啄木鳥,0.702172
自分の服が濡れることもイトわない。,厭わない,0.703055
ウズラの卵。,鶉,0.703884
ワナにかかる。,罠,0.704199
ジンカイ集が制定される。,塵芥,0.705572
ニオの海。,鳰,0.70756
ぬかるみにワダチがつく。,轍,0.707669
リンゴを食べる。,林檎,0.708157
心からシャメンを願う。,赦免,0.709668
彼女をホウヨウする。,抱擁,0.709722
カクタンした。,喀痰,0.710017
隠れミノを見つける。,蓑,0.711364
１フィート。,呎,0.711901
神仏の前にヒザマズく。,跪く,0.71195
スズリを洗う。,硯,0.71219
全身がビランしている。,糜爛,0.712254
十干のツチノト。,己,0.712834
カンショ先生。,甘藷,0.713596
危険をハラんだ行為。,孕んだ,0.71505
赤ちゃんの喋るナン語。,喃,0.71679
階段でツマズく。,躓く,0.717256
アツレキを生む。,軋轢,0.717449
リリしい青年。,凛々しい,0.724235
ワイショウな人間。,矮小,0.725608
ノギヘンの漢字。,禾編,0.728089
カモシカのような足。,氈鹿、羚羊,0.728597
イり豆に花が咲く。,炒り,0.730107
イトク天皇。,懿徳,0.730551
屋上から市内をフカンする。,俯瞰,0.731023
罪をナスり付ける。,擦り,0.731417
フンソウを見破られる。,扮装,0.733096
掛詞として使われるミオツクシ。,澪標,0.734537
オシドリ夫婦。,鴛鴦,0.734602
魚のハマチ。,?,0.73578
実態とカイリする。,乖離,0.739006
スルガの国。,駿河,0.739016
別部キタナ麻呂に改名させられる。,穢,0.739585
ワイロを送る。,賄賂,0.739929
何事にもコり性な人。,凝り,0.740316
ススキに月。,芒,0.740527
オウダンの症状が出る。,黄疸,0.741044
針のムシロ。,筵,0.741784
ジョウシの節句。,上巳,0.743649
ドクロの模様。,髑髏,0.744601
敵をセンメツする。,殲滅,0.7448
よくスねる子。,拗ねる,0.74527
セリの花。,芹,0.745327
マツヤニを塗る。,松脂,0.746255
シバしの別れ。,暫し,0.74824
英雄タン。,譚,0.749461
ウジムシがわく。,蛆虫,0.751129
ヨウヘイを雇う。,傭兵,0.75117
コットウ品。,骨董,0.751445
オゴる平家は久しからず。,驕る,0.751737
ダイタイ骨を折る。,大腿,0.752404
ヨウヤく春らしくなる。,漸く,0.752713
古代中国のイン王朝。,殷,0.752899
キキョウの花。,桔梗,0.753474
セキ払いをする。,咳,0.753885
カツモクして待つ。,刮目,0.754214
遠路ハルバルやってくる。,遥々,0.754973
音楽家へのショウケイを抱く。,憧憬,0.756403
ヒョウタンから駒が出る。,瓢箪,0.757801
恩師のクントウを受ける。,薫陶,0.758476
見物客がヒシメく。,犇く,0.758696
カップクが良い。,恰幅,0.762248
相手をニラむ。,睨む,0.762876
セツナ主義。,刹那,0.763396
とりあえずケンソンしておく。,謙遜,0.763914
タンパク質。,蛋白,0.764481
カンガイ農業。,灌漑農業,0.765655
ゴウオンが鳴り響く。,轟音,0.766143
ビンナガマグロ。,鬢長鮪,0.767426
彼はリンショク家だ。,吝嗇,0.767722
ヒキョウな男。,卑怯,0.767969
カメ棺墓。,甕,0.768687
ハッコウ食品。,発酵,0.76939
ヒャッカリョウラン。,百花繚乱,0.770394
イブし銀の芸。,燻し,0.771163
鳥のイスカ。,?、交喙,0.771642
桃のツボミ。,蕾,0.77291
エリクビをつかまれる。,襟首,0.773072
川でモクヨクする。,沐浴,0.773499
平等院ホウオウ堂。,鳳凰,0.774453
悪夢にウナされる。,魘される,0.775509
絶滅キグ種。,危惧,0.77584
ボウスイ形。,紡錘,0.776945
議論をハンバクする。,反駁,0.777373
宴もタケナワになった。,酣,0.777413
リョリョクがない。,膂力,0.777798
ダカツの如く嫌う。,蛇蝎,0.778908
ルタクの身。,流謫,0.779001
ショウイ軍人。,傷痍,0.77921
ウヨキョクセツ。,紆余曲折,0.779319
キンキジャクヤク。,欣喜雀躍,0.780362
夜のシジマ。,静寂,0.781741
サンゼンと輝く。,燦然,0.78207
ウソも方便。,嘘,0.782616
見知らぬ者がチンニュウしてきた。,闖入,0.78381
ホフク前進。,匍匐,0.784185
単身でオモムく。,赴く,0.784841
原子番号15のリン。,燐,0.785894
シュショウな心がけだ。,殊勝,0.788052
ベキ級数。,冪,0.788369
ダイゴ天皇。,醍醐,0.788592
コウカツな奴。,狡猾,0.789043
長寿の祖母にアヤカる。,肖る,0.789307
トビ職。,鳶,0.789895
ケマリをして遊ぶ。,蹴鞠,0.79119
フイゴを吹く。,鞴,0.791552
昔とったキネヅカ。,杵柄,0.792191
ハンゴウスイサン。,飯盒炊爨,0.795192
水がヌクい。,温い,0.795988
ロウア者。,聾?,0.796081
ケイツイが７個ある。,頸椎,0.797091
フクシ国家。,福祉,0.79726
アイマイモコ。,曖昧模糊,0.797286
生死の境をサマヨう。,彷徨う,0.797431
ザクロの花。,柘榴,0.797835
豪華ケンラン。,絢爛,0.798132
人をモテアソぶ。,弄ぶ,0.798785
元気ハツラツ。,溌剌,0.799402
セップンする。,接吻,0.799975
ミコトノリを賜る。,詔、勅,0.800822
反対派をシュクセイする。,粛清,0.801152
フスマを開ける。,襖,0.801305
ロウソクを灯す。,?燭、蝋燭,0.802131
上司の非をイサめる。,諫める,0.80425
カブキを観に行く。,歌舞伎,0.80437
シュウチシンを感じる。,羞恥心,0.805325
チュウヨウな態度。,中庸,0.805921
ヒルに塩。,蛭,0.806198
サツマイモを食べる。,薩摩芋,0.809464
有ハイニュウ種子。,胚乳,0.81144
カイサイを叫ぶ。,快哉,0.812317
タライ回しにされる。,盥,0.813812
大仏のビャクゴウ。,白毫,0.814071
信州はヨウサンが盛んだ。,養蚕,0.815522
セキを切ったように話し出す。,筵,0.816139
キコウ本が展示されている。,稀覯,0.81651
イワキの国。,磐城,0.816938
カッチュウを着る。,甲冑,0.817132
転んでアザができる。,痣,0.818236
ジョウゼツに喋る。,饒舌,0.81842
ケンショウ炎になる。,腱鞘,0.818812
イントン生活。,隠遁,0.819213
不メイリョウな部分が残る。,明瞭,0.819392
虫のブユ。,蚋,0.820177
才女をメトる。,娶る,0.820536
他人の名をカタる。,騙る,0.821597
正義をヒョウボウする。,標榜,0.821599
フザケて遊ぶ。,巫山戯て,0.823727
グウイを込めた話。,寓意,0.824752
ガチョウの肝臓。,鵞鳥,0.825822
オットセイ。,膃肭臍,0.826145
リュウビ玄徳。,劉備,0.82626
ソウメイな学生。,聡明,0.826328
雄の動物のコウガンを取り除く。,睾丸,0.827997
サガ天皇。,嵯峨,0.828257
オモムロに口を開く。,徐,0.828355
コハク色の酒を飲む。,琥珀,0.830409
記者クラブ。,倶楽部,0.831831
トッサに声が出ない。,咄嗟,0.832265
ホコラを建てる。,祠,0.835317
ケンカが強い。,喧嘩,0.835592
動物のヒグマ。,羆,0.836078
エイジを抱いて家に帰る。,嬰児,0.838187
魚のエソ。,?、鯣烏賊,0.838593
ダッサイ忌。,獺祭,0.838609
靴ベラ。,箆,0.839076
熱カソ性樹脂。,可塑,0.840216
カイボウ学を学ぶ。,解剖,0.841858
玄関の正面にツイタテがある。,衝立,0.84282
神武天皇の和風シゴウは神日本磐余彦天皇である。,諡号,0.842938
タンカを切る。,啖呵,0.843904
メイソウにふける。,瞑想,0.845673
タイコウ検地。,太閤,0.846429
カリュウ状の薬。,顆粒,0.846724
アツカンを飲む。,熱燗,0.846774
カギ鼻。,鉤,0.846858
ランマを見やる。,欄間,0.847035
新入りをナブる。,嬲る,0.847323
女が男をロウラクする。,篭絡,0.85144
イワれのない非難。,謂れ,0.852521
木をカジる。,齧る、噛る,0.852781
ハナダ色。,縹,0.853149
私は知らないとウソブく。,嘯く,0.85366
古事記をヘンサンする。,編纂,0.855413
コウチャク状態に陥る。,膠着,0.856363
ナツメの実。,棗,0.858518
リュウインが下がる。,溜飲,0.859098
1875年にザンボウリツが公布された。,讒謗律,0.860062
シュウウが降る。,驟雨,0.860528
シジミ汁。,蜆,0.860922
浴衣姿がナマメかしい。,艶かしい,0.862271
センテツを生産する。,銑鉄,0.862366
百姓イッキ。,一揆,0.863836
ジョウジョウの余地がある。,情状酌量,0.863975
カンザシをつける。,簪,0.864377
即断できずにシュンジュンする。,逡巡,0.864579
コメカミを押す。,顳?、蟀谷,0.865106
駅前でタムロする。,屯,0.865308
チョウアイを受ける。,寵愛,0.866472
道徳心をカンヨウする。,涵養,0.867359
ハマグリで海をかえる。,蛤,0.86753
タデ食う虫も好き好き。,蓼,0.867695
彼にゴする者はいない。,伍する,0.870003
被告人の立場をシンシャクする。,斟酌,0.871901
書物を出版することをジョウシという。,上梓,0.872009
瑠璃もハリも照らせば光る。,玻璃,0.874264
血液のケッショウ成分。,血漿,0.876596
ショウチュウを飲む。,焼酎,0.877509
ウットウしい奴。,鬱陶しい,0.878051
テンの毛皮。,貂,0.878201
入学式をトり行う。,執り,0.878718
植物のアヤメ。,菖蒲,0.878775
ツマヨウジを使う。,爪楊枝,0.878789
水をタタえる。,湛える,0.879516
往時をホウフツとさせる。,彷彿,0.880152
テングの鼻。,天狗,0.880735
ガイカの戦い。,垓下,0.881136
ボラは出世魚である。,鯔,0.881635
予想がコトゴトく外れる。,悉く,0.88242
ハナワの松。,塙,0.882686
商魂タクマしい。,逞しい,0.882989
オビタダしい数。,夥しい,0.884243
サナガら夢を見ているようだ。,宛ら,0.884407
シラミをとる。,虱,0.884533
ウズクマって眠る。,蹲って,0.886156
同じ料理ばかりでヘキエキする。,辟易,0.886222
敵軍のホリョとなる。,捕虜,0.886327
ギモウ行為。,欺罔,0.886525
ジュズつなぎ。,数珠,0.891774
イチルの望み。,一縷,0.894287
学生リョウに入る。,寮,0.89483
キベンを弄する。,詭弁,0.895634
ビタ一文残っていない。,鐚,0.896388
エンザイを晴らす。,冤罪,0.896686
シワガれた声で語る。,嗄れた,0.896862
ヒナ祭り。,雛,0.897396
立てばシャクヤク。,芍薬,0.897592
縄文時代のセキゾク。,石鏃,0.898217
石にクチススぐ。,漱ぐ,0.898502
頭がハげる。,禿げる,0.9008
ツクダニを食べる。,佃煮,0.901855
動物のヒヒ。,狒々,0.90372
十干のヒノト。,丁,0.904903
ケヤキの木。,欅,0.905048
鳥のバン。,鷭,0.905874
耳元でササヤく。,囁く,0.908312
一家ダンラン。,団欒,0.908585
鳥のトキ。,朱鷺、鴇,0.90871
モクトウを捧げる。,黙祷,0.909032
トンボが飛ぶ。,蜻蛉,0.909768
ヒンバ三冠。,牝馬,0.912569
犬ヤシャ。,夜叉,0.913781
死者がヨミガエる。,蘇る、甦る,0.913784
ショサイで仕事をする。,書斎,0.914384
テキガイ心を抱く。,敵愾,0.916664
魔王がケンゾクを従えてやってくる。,眷属、眷族,0.916785
シュウレン進化する。,収斂,0.917838
インコが鳴く。,鸚哥,0.918119
ギオン祭。,祇園,0.918629
敵とタイジする。,対峙,0.918858
一刻のユウヨも許されない。,猶予,0.922358
ウグイスが鳴く。,鶯,0.923333
カチドキをあげる。,勝鬨,0.924803
怒る相手をナダめる。,宥める,0.926186
気持ち悪くてオウトする。,嘔吐,0.926511
ツツガ無く終わる。,恙,0.928177
自己ギセイを尊ぶ。,犠牲,0.928345
頭がカユい。,痒い,0.928406
ロレツが回らない。,呂律,0.928444
サびた自転車。,錆びた,0.929716
ジクジたる思い。,忸怩,0.93406
胸のツカえがおりる。,痞え,0.934473
花がシオれる。,萎れる,0.934875
ヤマカしい人。,喧しい,0.935048
聖徳太子が執筆したと伝わるサンギョウギショ。,三経義疏,0.935074
源氏物語のタマカズラ。,玉鬘,0.935414
不況にアエぐ。,喘ぐ,0.93632
イショウ権を取得する。,意匠,0.938311
イブカしい点がある。,訝しい,0.938374
奇をテラう。,衒う,0.939983
爆弾がサクレツする。,炸裂,0.941078
イグサの多い沼地。,藺草,0.941151
アブハチ取らず。,虻蜂,0.941869
ヘンピな場所。,辺鄙,0.942036
鮮血がホトバシる。,迸る,0.943479
刀伊のニュウコウ。,入寇,0.94461
他のものにナゾラえる。,準える,0.944828
船のヘサキ。,舳先,0.945231
尊王ジョウイ運動。,攘夷,0.945234
ショウガク金制度。,奨学,0.948598
カンゼンチョウアク。,勧善懲悪,0.949621
ヒンシの重傷を負う。,瀕死,0.94963
首をハねる。,刎ねる,0.949677
ワラビの葉。,蕨,0.950257
旅のシオリ。,栞,0.952142
茶道のタシナみがある。,嗜み,0.953373
大会にはモチロン参加する。,勿論,0.953766
ハナハだ恐縮です。,甚だ,0.953972
大工のトウリョウ。,棟梁,0.954403
コシタンタン。,虎視眈々,0.954868
噂通りのケイガン。,慧眼,0.954915
エノキダケを食べる。,榎茸,0.955116
子はカスガイ。,鎹,0.955664
ビンショウな動き。,敏捷,0.959508
ガンモドキを食べる。,雁擬,0.959636
仕事をアッセンする。,斡旋,0.960566
火の見ヤグラ。,櫓,0.961237
社長にカシズく。,傅く,0.96244
目がサえる。,冴える,0.963095
井戸水をクむ。,汲む,0.964054
カカア天下。,嚊、嬶,0.964616
中たらずとイエドも遠からず。,雖も,0.965185
カンシャクを起こす。,癇癪,0.965703
病が身体をムシバむ。,蝕む,0.965755
名誉をバンカイする。,挽回,0.966472
宮沢賢治の「エイケツの朝」。,永訣,0.966803
君子はヒョウヘンす。,豹変,0.967882
マキエで装飾された作品。,蒔絵,0.968774
リンネテンショウ。,輪廻転生,0.968848
原子番号14のケイ素。,珪素,0.97027
フセンを貼る。,付箋,0.970343
エコヒイキ。,依怙贔屓,0.971051
シキイ値を超える。,閾,0.972114
カンカを交える。,干戈,0.972156
セイヒツさをたたえる。,静謐,0.97502
脇腹をクスグる。,擽る,0.976245
シャクシ定規。,杓子,0.977673
車が歩行者をハねる。,撥ねる,0.978463
自己ケンサンを積む。,研鑽,0.978481
エンマ大王。,閻魔,0.981407
他人をサゲスむ。,蔑む,0.982149
野菜をハンプする。,頒布,0.982737
ゲップで払う。,月賦,0.982907
シャラ臭い。,洒落,0.983849
語学にタンノウな人。,堪能,0.984471
最後ツウチョウ。,通牒,0.984741
ジンゼンと日々を送る。,荏苒,0.985211
キョシンタンカイ。,虚心坦懐,0.985508
ウラボン会。,盂蘭盆,0.986802
セイコクを射る。,正鵠,0.986921
内容ウンヌンは後にする。,云々,0.989647
テンピンの才を持つ。,天稟,0.990289
何度もスイコウして良い文章を作る。,推敲,0.992157
ヒタスラ無事を祈る。,只管,0.993315
おサイセン箱。,賽銭,0.993572
相手の健闘をタタえる。,称える,0.99639
十干のヒノエ。,丙,0.998713
頭脳メイセキ。,明晰,0.999847
